,Name,Wins,Losses,Draws,Height,Weight,Reach,Stance,Age,SLpM,StrAcc,SApM,StrDef,TDAvg,TDAcc,TDDef,SubAvg
880,Chris Gutierrez,22,7,2,175.3,135,67,1,35,4.40,57,2.65,63,0.30,30,67,0.1
881,Mando Gutierrez,7,2,0,167.6,135,70,2,29,0.80,75,1.33,50,1.00,100,40,1.0
882,Mike Guymon,15,6,1,182.9,170,74,1,51,2.75,65,0.79,66,1.87,37,54,1.2
883,Chelsea Hackett,3,1,1,162.6,125,66,3,27,2.58,51,4.85,46,0.00,0,57,0.0
884,Cody Haddon,9,1,0,170.2,135,69,1,27,8.84,56,2.72,62,2.96,35,83,0.6
885,Jake Hadley,11,4,0,170.2,135,70,2,29,3.80,43,4.16,61,0.33,11,54,1.1
886,Damir Hadzovic,14,8,0,175.3,155,70,1,39,3.34,47,3.74,59,0.91,54,34,0.1
887,Bassil Hafez,9,4,1,180.3,170,72,1,34,3.71,38,5.68,41,2.21,24,50,0.0
888,Tim Hague,21,13,0,193.0,260,76,1,43,2.79,47,4.14,46,1.72,33,85,0.9
889,Theo Haig,6,1,0,188.0,185,77,1,29,0.00,0,28.33,0,0.00,0,0,0.0
890,Uriah Hall,18,11,0,182.9,185,79,1,41,3.23,48,3.85,54,0.54,38,64,0.1
891,Ryan Hall,9,2,0,177.8,145,70,2,41,2.38,50,1.33,65,0.22,9,0,2.2
892,Dennis Hallman,53,20,2,175.3,155,72,1,50,1.12,44,1.96,43,1.79,30,25,2.1
893,Piotr Hallmann,18,6,0,175.3,155,71,1,38,3.98,45,3.17,58,2.55,44,70,0.4
894,Seo Hee Ham,17,8,0,157.5,115,62,2,39,4.20,39,5.15,61,0.00,0,66,0.2
895,Rami Hamed,13,3,0,185.4,170,71,1,35,3.87,51,3.40,50,0.00,0,50,0.0
896,Matt Hamill,12,8,0,185.4,205,76,1,49,3.69,42,3.80,61,3.00,34,91,0.0
897,Anthony Hamilton,15,9,0,195.6,260,76,1,46,3.91,65,3.02,45,2.62,42,78,0.0
898,CJ Hamilton,11,4,0,170.2,125,68,3,39,2.47,31,3.93,58,0.00,0,62,0.0
899,Jared Hamman,14,6,0,190.5,185,75,1,44,5.15,42,3.93,55,1.57,46,30,0.0
900,Chad Hanekom,9,3,0,193.0,185,74,1,36,0.73,47,1.47,33,0.00,0,71,1.0
901,Kay Hansen,7,6,0,157.5,115,63,1,26,3.01,50,3.19,51,1.83,22,37,0.8
902,Nasrat Haqparast,18,6,0,177.8,155,72,2,30,6.36,45,6.00,63,0.34,20,86,0.0
903,Shin Haraguchi,8,2,0,165.1,145,68,3,27,2.02,63,1.84,43,12.32,51,0,0.0
904,Antoni Hardonk,8,6,0,193.0,245,78,1,50,3.40,61,3.07,46,0.00,0,40,0.9
905,George Hardwick,12,2,0,177.8,155,72,1,29,3.60,38,4.60,71,0.00,0,83,0.0
906,Harry Hardwick,13,5,1,172.7,145,71,3,31,5.47,42,8.54,44,0.00,0,0,0.0
907,Dan Hardy,25,10,0,182.9,170,74,1,44,2.46,35,3.44,51,0.73,35,35,0.4
908,Veronica Hardy,10,5,1,162.6,125,64,2,30,3.06,45,3.24,50,0.82,41,51,0.3
909,Greg Hardy,7,5,0,195.6,265,80,1,37,4.79,50,3.31,55,0.20,33,64,0.0
910,Josiah Harrell,11,1,0,170.2,170,68,2,27,2.32,50,10.94,29,0.00,0,0,0.0
911,Gerald Harris,23,5,0,180.3,185,77,2,46,1.41,29,1.58,62,2.96,54,72,0.0
912,Phil Harris,22,12,0,162.6,125,65,1,42,2.34,26,3.16,68,1.76,21,60,0.0
913,Walt Harris,13,10,0,195.6,250,77,2,43,3.05,39,3.33,54,0.29,28,70,0.1
914,Carlston Harris,19,8,0,182.9,170,76,1,38,3.34,42,3.50,51,1.13,20,55,0.5
915,Kayla Harrison,19,1,0,172.7,135,66,2,35,4.29,62,1.10,66,2.84,37,100,0.9
916,Joey Hart,6,2,0,190.5,170,79,1,29,4.53,34,4.53,45,0.00,0,40,0.0
917,Dale Hartt,6,3,0,177.8,155,69,1,47,1.14,35,1.55,66,1.22,100,25,2.5
918,Clay Harvison,13,6,0,185.4,170,74,1,45,3.29,48,3.91,58,0.66,100,68,1.3
919,Farman Hasanov,6,0,0,180.3,170,74,1,30,1.40,51,1.00,70,17.00,62,0,0.0
920,Ahmad Hassanzada,11,3,0,185.4,155,75,1,29,3.16,39,4.42,38,2.43,19,0,1.2
921,John Hathaway,17,2,0,185.4,170,75,1,38,3.40,40,1.80,62,2.61,43,60,0.9
922,Phil Hawes,12,6,0,182.9,185,77,1,37,5.33,59,3.72,55,2.11,34,90,0.2
923,Dustin Hazelett,12,7,0,185.4,170,76,1,40,2.24,40,3.51,46,0.55,50,25,4.1
924,James Head,9,4,0,185.4,170,73,1,42,2.75,48,3.11,49,0.41,100,66,0.8
925,Pat Healy,34,23,0,182.9,155,72,1,42,2.57,36,2.57,50,3.08,37,55,1.1
926,David Heath,18,7,0,180.3,205,72,1,50,1.48,30,5.16,49,0.33,50,57,1.0
927,Jake Hecht,11,4,0,182.9,170,73,1,42,3.26,47,2.76,56,2.04,37,40,0.0
928,Donavon Hedrick,6,1,0,180.3,185,76,1,29,2.70,47,1.77,61,3.12,33,42,0.0
929,Nick Hein,14,5,0,167.6,155,66,2,42,2.65,35,3.61,59,0.86,33,83,0.0
930,Ian Heinisch,14,5,0,180.3,185,72,1,37,3.25,50,2.98,59,1.02,17,59,0.7
931,Marcin Held,23,7,0,175.3,155,71,1,34,1.41,34,2.02,47,2.46,46,37,1.3
932,Dan Henderson,32,15,0,180.3,185,74,1,55,2.44,47,2.70,51,1.52,52,57,0.3
933,Benson Henderson,24,7,0,175.3,170,70,2,42,2.93,45,1.79,63,2.40,45,63,0.8
934,Johny Hendricks,18,8,0,175.3,185,69,2,42,3.49,45,3.99,53,3.83,46,63,0.3
935,Luis Henrique,10,5,0,188.0,243,74,1,32,1.81,43,2.22,47,3.09,36,50,1.0
936,Paulo Henrique,12,2,0,170.2,125,69,3,23,0.93,32,1.87,61,0.00,0,50,0.0
937,Danny Henry,12,4,0,182.9,145,73,1,37,5.20,51,4.16,45,0.74,33,50,2.2
938,Victor Henry,25,7,0,170.2,135,68,3,39,7.17,53,5.19,48,1.04,42,81,0.3
939,Jai Herbert,14,6,1,185.4,155,77,1,38,3.19,41,3.34,52,0.42,21,66,0.0
940,Ed Herman,27,16,0,185.4,205,77,1,45,3.31,48,3.71,42,1.96,47,59,1.0
941,Dave Herman,22,6,0,193.0,242,77,1,41,4.98,60,3.78,48,1.49,100,58,0.0
942,Jack Hermansson,24,10,0,185.4,170,77,1,38,5.15,45,3.72,56,1.48,29,80,0.4
943,Alexander Hernandez,18,9,0,175.3,155,72,1,33,4.23,40,4.45,59,1.05,35,68,0.1
944,Anthony Hernandez,15,3,0,182.9,185,75,1,32,4.57,60,3.10,51,5.88,48,68,1.6
945,Nohelin Hernandez,9,4,0,177.8,135,71,1,32,1.32,34,2.63,52,0.71,50,37,0.0
946,Carlos Hernandez,10,5,0,172.7,125,67,1,32,3.83,45,3.50,50,1.56,21,65,0.2
947,Leslie Hernandez,4,2,0,160.0,115,64,1,28,3.60,58,2.53,55,0.00,0,54,0.0
948,Geane Herrera,9,3,0,165.1,125,66,1,36,1.51,31,5.07,52,0.83,37,38,0.6
949,Alvaro Herrera Mendoza,9,6,0,182.9,155,74,1,36,1.89,38,3.40,55,0.00,0,33,1.1
950,Felice Herrig,14,10,0,162.6,115,65,1,41,3.84,37,5.19,48,1.08,28,75,0.8
951,Heath Herring,28,16,0,193.0,250,78,1,48,2.37,50,1.77,54,1.22,50,32,0.7
952,Clint Hester,11,6,0,188.0,205,77,1,39,3.36,42,3.44,56,1.02,35,60,0.0
953,Jimy Hettes,11,3,0,175.3,145,71,2,39,3.47,57,3.50,57,5.20,44,61,1.4
954,Marcus Hicks,10,4,0,167.6,155,64,2,50,1.42,43,3.06,61,2.70,53,25,4.0
955,Jay Hieron,23,7,0,182.9,170,75,1,49,1.66,32,1.89,61,4.05,60,66,1.0
956,Brady Hiestand,9,2,0,172.7,135,71,1,27,2.70,50,3.75,51,4.80,46,42,1.1
957,Jason High,21,6,0,172.7,155,73,2,44,1.28,42,1.56,48,2.36,63,37,2.8
958,Corey Hill,6,9,0,193.0,155,80,1,47,3.57,46,1.61,70,3.02,80,100,0.0
959,Angela Hill,19,16,0,160.0,115,64,1,41,5.46,50,5.00,60,0.76,30,72,0.2
960,Jamahal Hill,12,4,0,193.0,205,79,2,35,6.19,51,4.03,44,0.00,0,73,0.0
961,Kailan Hill,4,1,0,185.4,185,77,2,31,2.60,53,4.80,37,3.00,42,0,0.0
962,Alvin Hines,7,1,0,188.0,265,74,1,34,5.47,31,7.47,38,1.00,10,0,0.0
963,Hatsu Hioki,29,10,2,180.3,145,73,1,42,2.42,42,2.12,65,2.55,56,54,0.6
964,Kuniyoshi Hironaka,23,9,0,177.8,168,70,1,50,1.98,40,3.01,54,1.91,30,25,0.6
965,Mizuto Hirota,18,10,2,170.2,155,67,1,45,3.36,40,3.50,54,1.36,50,58,0.1
966,An Tuan Ho,6,2,0,167.6,125,66,3,25,1.95,35,2.81,55,1.72,25,16,0.0
967,Matt Hobar,9,3,0,177.8,135,70,2,39,3.23,42,4.27,52,3.66,44,50,0.0
968,Chris Hofmann,9,2,0,182.9,170,72,1,36,4.78,45,4.63,35,3.42,42,0,0.0
969,Josh Hokit,10,0,0,185.4,235,73,1,28,9.29,64,5.28,48,3.73,47,77,0.4
970,Andrew Holbrook,12,3,0,180.3,155,70,2,40,2.20,49,3.00,54,0.85,18,10,2.1
971,Kevin Holland,29,15,0,190.5,170,81,1,33,4.24,49,3.21,50,0.79,36,57,0.6
972,Max Holloway,27,9,0,180.3,155,69,1,34,6.91,48,4.61,58,0.23,53,81,0.3
973,Holly Holm,15,7,0,172.7,135,69,2,44,3.13,40,2.92,55,0.87,30,76,0.1
974,Joseph Holmes,8,4,0,193.0,185,80,1,30,2.88,53,3.08,54,1.49,40,50,0.8
975,Brandon Holmes,5,1,0,188.0,185,74,1,29,4.72,45,8.76,50,0.00,0,50,0.0
976,Kurt Holobaugh,22,10,0,180.3,155,70,1,39,4.58,44,4.24,49,0.65,33,38,0.8
977,Paddy Holohan,12,2,1,177.8,125,69,1,38,2.13,46,2.81,46,2.88,47,71,1.3
978,Scott Holtzman,14,6,0,175.3,155,69,1,42,4.32,47,3.66,55,1.88,56,67,0.2
979,Sabah Homasi,11,8,0,182.9,170,72,1,37,4.98,48,6.91,47,2.80,50,66,0.0
980,Mark Hominick,20,12,0,172.7,145,68,1,43,4.08,42,4.18,69,0.25,66,71,0.9
981,Barb Honchak,10,4,0,162.6,125,65,1,46,4.04,30,4.67,66,0.00,0,0,1.3
982,Chris Honeycutt,9,1,0,177.8,170,73,3,37,2.99,44,1.41,66,3.40,45,75,0.0
983,JunYoung Hong,13,8,1,175.3,145,69,1,35,2.10,39,2.30,48,0.00,0,35,0.0
984,SeongChan Hong,9,2,0,170.2,155,69,1,36,6.57,55,8.76,47,0.00,0,0,0.0
985,Lorenzo Hood,14,5,0,190.5,265,80,2,37,2.64,61,4.66,11,0.00,0,100,0.0
986,Dan Hooker,24,14,0,182.9,155,75,3,36,4.82,48,4.94,49,0.68,33,77,0.6
987,Chase Hooper,16,5,1,185.4,155,74,2,26,4.50,49,3.02,39,2.43,32,55,2.1
988,Dakota Hope,11,2,0,167.6,155,68,3,29,7.07,41,7.00,33,1.00,33,100,0.0
989,Darrell Horcher,13,4,0,177.8,155,70,2,38,2.05,44,4.21,39,0.35,50,47,0.7
990,Yoshinori Horie,8,2,0,172.7,145,70,1,31,2.76,49,5.65,48,0.00,0,0,0.0
991,Kyoji Horiguchi,36,6,0,162.6,125,63,1,35,3.64,47,2.08,64,1.67,40,61,0.1
992,Yuma Horiuchi,9,5,0,167.6,125,67,3,28,3.73,30,5.00,35,2.00,16,0,2.0
993,Jeremy Horn,91,22,5,185.4,185,74,1,50,1.19,39,1.99,55,1.83,38,29,1.1
994,Chris Horodecki,21,7,1,175.3,155,69,1,38,4.59,41,3.16,65,1.52,55,37,0.9
995,Jamey-Lyn Horth,9,3,0,170.2,125,66,1,36,3.80,47,2.64,63,0.98,42,80,0.2
996,Jeff Hougland,10,6,0,170.2,135,68,1,47,1.86,48,3.46,47,0.86,18,0,1.1
997,John Howard,24,13,0,170.2,170,72,1,43,2.15,50,3.08,51,2.70,49,53,0.4
998,Hu Yaozong,3,3,0,190.5,185,72,1,31,3.35,48,5.09,35,0.00,0,33,0.4
999,Carlos Huachin,10,5,1,162.6,135,67,2,30,2.10,21,4.80,50,0.00,0,66,0.0
1000,Brady Huang,11,2,0,175.3,135,69,1,33,4.62,37,10.77,30,0.00,0,0,0.0
1001,Huang Feier,14,8,0,165.1,115,65,1,32,0.00,0,0.00,0,0.00,0,0,0.0
1002,Austin Hubbard,17,10,0,177.8,155,71,1,34,3.97,42,4.10,55,1.63,28,68,0.1
1003,Collin Huckbody,8,2,0,190.5,185,76,1,31,2.05,60,2.73,42,10.23,100,0,20.4
1004,Roger Huerta,23,9,1,175.3,155,70,1,43,3.64,36,2.33,56,2.13,46,52,0.5
1005,Matt Hughes,45,9,0,175.3,170,73,3,52,2.14,53,1.36,53,2.95,50,35,1.2
1006,Jeff Hughes,10,4,0,188.0,250,77,1,38,3.95,51,3.67,60,0.71,50,45,0.0
1007,Sam Hughes,11,7,0,165.1,115,64,1,34,4.41,47,4.69,58,1.12,29,63,0.2
1008,Victor Hugo,25,5,0,170.2,135,71,1,33,3.27,44,2.95,56,0.81,33,73,1.2
1009,Harry Hunsucker,7,6,0,188.0,205,75,1,37,3.54,52,6.53,42,0.00,0,0,2.0
1010,Mark Hunt,13,14,1,177.8,265,72,1,52,2.81,43,2.90,51,0.51,55,64,0.2
1011,In Su Hwang,8,2,0,180.3,185,74,1,32,2.47,46,6.20,44,0.00,0,50,0.0
1012,Al Iaquinta,14,7,1,177.8,155,70,1,39,4.06,40,4.53,61,0.63,18,74,0.2
1013,Khadis Ibragimov,8,4,0,190.5,205,78,1,31,3.55,49,4.26,47,0.97,30,80,0.3
1014,Alibi Idiris,11,1,0,167.6,125,68,1,31,2.51,44,2.64,60,3.25,31,66,0.0
1015,Dan Ige,19,11,0,170.2,145,71,1,34,3.60,45,3.56,56,0.93,26,56,0.2
1016,Zelim Imadaev,8,3,0,182.9,170,76,1,31,2.91,36,4.35,43,0.38,50,60,0.0
1017,Nassourdine Imavov,17,4,0,190.5,185,75,1,30,4.28,54,3.17,58,0.74,32,81,1.0
1018,Michael Imperato,12,7,0,170.2,135,66,3,36,1.93,48,2.67,60,1.00,12,0,1.0
1019,Rui Imura,12,5,0,177.8,135,69,2,27,1.65,33,4.19,33,1.65,20,0,0.0
1020,Naoki Inoue,11,1,0,175.3,125,71,1,29,3.67,35,3.37,60,0.00,0,60,2.5
1021,James Irvin,17,10,0,188.0,205,75,1,47,2.03,48,3.86,35,0.00,0,36,0.5
1022,Issa Isakov,10,3,0,175.3,155,70,1,36,1.93,36,5.78,40,0.00,0,0,0.0
1023,Teruto Ishihara,10,7,2,170.2,135,69,2,34,3.26,44,3.63,53,0.50,16,30,0.0
1024,Damir Ismagulov,24,3,0,177.8,155,74,1,35,3.36,42,2.44,61,1.00,28,70,0.0
1025,Leandro Issa,13,6,0,170.2,135,69,1,42,2.08,37,3.17,58,2.38,22,50,1.2
1026,Kuya Ito,17,9,1,165.1,135,66,1,29,3.40,39,3.13,55,0.00,0,62,1.0
1027,Blagoy Ivanov,19,6,0,180.3,250,73,2,39,3.25,40,4.20,53,0.69,40,61,0.1
1028,Anthony Ivy,8,4,0,188.0,185,74,1,36,2.50,42,4.57,51,4.69,20,100,0.0
1029,Taiga Iwasaki,9,2,0,185.4,185,73,1,28,1.99,33,7.08,32,0.00,0,0,0.0
1030,Saygid Izagakhmaev,22,3,0,182.9,170,74,3,31,1.33,58,1.73,58,4.00,40,100,0.0
1031,Yves Jabouin,20,11,0,170.2,135,68,1,47,3.06,41,2.93,62,1.94,60,82,0.1
1032,Quinton Jackson,37,12,0,185.4,205,73,1,48,3.25,54,2.51,55,1.52,56,73,0.1
1033,Damon Jackson,23,8,1,180.3,155,71,3,37,2.96,42,3.47,49,2.30,32,37,1.2
1034,Mike Jackson,1,2,0,188.0,170,74,1,41,4.49,57,3.73,62,0.71,33,88,0.0
1035,Jason Jackson,7,2,0,185.4,170,78,1,35,2.24,48,1.31,56,0.00,0,0,0.0
1036,Montel Jackson,15,4,0,177.8,135,75,2,34,3.02,52,1.40,60,2.71,63,67,0.3
1037,Richard Jacobi,6,1,1,193.0,260,75,1,32,0.88,44,3.94,51,3.28,100,100,0.0
1038,Dustin Jacoby,22,9,1,190.5,205,76,1,38,5.40,48,3.92,57,0.32,25,62,0.0
1039,Virna Jandiroba,23,4,0,160.0,115,64,1,38,2.27,41,2.86,55,3.13,39,72,1.4
1040,Ryan Janes,10,3,0,190.5,185,76,1,44,7.69,48,5.53,59,0.35,100,58,0.0
1041,YunSeong Jang,7,2,0,182.9,170,72,1,23,2.53,41,4.13,51,2.00,50,90,0.0
1042,Dave Jansen,20,4,0,175.3,155,73,1,46,2.94,33,3.67,58,2.79,28,38,0.9
1043,Keith Jardine,17,11,2,188.0,185,76,1,50,3.25,36,2.98,59,1.18,45,62,0.7
1044,Rony Jason,14,7,0,170.2,145,73,1,42,2.04,44,3.14,53,0.59,30,36,0.8
1045,Jasmine Jasudavicius,15,4,0,170.2,125,68,1,37,3.47,44,3.46,51,2.63,46,75,0.5
1046,Yazmin Jauregui,11,2,0,160.0,115,64,1,27,6.64,39,5.25,54,0.00,0,100,0.0
1047,Justin Jaynes,16,8,0,170.2,145,68,1,36,3.34,44,5.33,62,0.75,40,20,1.1
1048,Joanna Jedrzejczyk,16,5,0,167.6,115,65,1,38,6.28,48,3.25,62,0.27,62,80,0.1
1049,Aaron Jeffery,10,3,0,188.0,185,73,1,33,3.10,45,4.46,34,0.00,0,50,0.0
1050,Brandon Jenkins,15,9,0,182.9,155,71,3,34,2.93,41,8.05,33,0.00,0,27,0.0
1051,Jack Jenkins,14,4,0,170.2,145,68,3,32,4.48,61,2.95,59,1.98,60,71,0.2
1052,Ryan Jensen,21,8,0,185.4,185,76,1,48,2.84,39,2.99,59,1.55,50,31,1.9
1053,Baergeng Jieleyisi,18,7,0,175.3,145,71,1,30,1.61,35,2.62,52,1.73,38,78,0.2
1054,Ramiro Jimenez,11,0,0,175.3,145,73,2,27,14.22,65,2.43,82,5.20,100,100,0.0
1055,Ryan Jimmo,19,5,0,185.4,205,73,1,44,3.12,66,2.77,46,0.45,28,87,0.0
1056,Jinensibieke Asikeerbai,36,11,0,167.6,155,69,1,37,2.00,50,10.00,0,0.00,0,0,0.0
1057,Jiniushiyue,17,4,0,172.7,125,68,2,25,2.70,44,2.53,48,2.26,53,50,0.0
1058,Sung Bin Jo,9,1,0,182.9,145,72,1,33,1.40,33,2.67,51,1.00,33,83,1.0
1059,Carls John De Tomas,6,2,0,165.1,125,71,2,29,1.74,37,3.93,44,1.37,33,66,0.0
1060,Brett Johns,17,2,0,170.2,135,71,1,34,2.86,49,3.84,53,4.92,49,58,1.0
1061,Miles Johns,15,5,0,170.2,135,68,1,32,3.36,44,2.99,65,1.22,26,77,0.0
1062,Anthony Johnson,22,6,0,188.0,205,78,1,42,3.25,47,1.83,60,2.43,57,77,0.6
1063,DaMarques Johnson,15,15,0,185.4,170,75,1,44,2.11,37,3.75,51,1.18,55,19,0.7
1064,Tony Johnson,7,2,0,188.0,205,76,1,43,4.00,92,3.67,22,0.00,0,90,0.0
1065,Lavar Johnson,18,10,0,193.0,240,82,1,49,5.39,55,2.54,55,0.61,66,54,0.6
1066,Demetrious Johnson,27,3,1,160.0,125,66,1,39,3.43,54,1.66,67,3.35,56,65,0.5
1067,Michael Johnson,25,20,0,177.8,155,73,2,40,4.27,39,3.78,58,0.57,38,81,0.0
1068,Kajan Johnson,23,13,1,180.3,155,75,1,42,2.47,42,1.59,64,1.54,37,62,0.2
1069,Timothy Johnson,12,4,0,190.5,265,77,2,41,3.43,45,3.08,44,1.09,24,69,0.0
1070,Jordan Johnson,10,0,0,188.0,205,79,1,37,3.45,47,2.64,53,3.25,42,100,1.2
1071,Taylor Johnson,5,1,0,182.9,185,74,3,35,5.09,60,1.13,33,8.49,100,100,0.0
1072,Chad Johnson,6,2,0,188.0,230,80,1,39,5.92,68,7.80,40,0.00,0,0,0.0
1073,Jose Johnson,16,10,0,182.9,125,71,1,31,2.27,57,1.61,53,0.69,60,41,0.7
1074,Charles Johnson,19,9,0,175.3,125,70,3,35,4.54,49,3.88,55,0.47,16,66,0.4
1075,Donte Johnson,8,0,0,172.7,185,74,2,27,3.11,48,2.00,61,2.00,100,75,0.7
1076,Ben Johnston,5,2,0,193.0,185,76,1,35,1.01,75,1.01,29,2.54,100,100,0.0
1077,Liana Jojua,8,5,0,162.6,125,62,1,31,2.42,30,5.32,54,1.71,66,50,1.3
1078,Daniel Jolly,5,3,0,185.4,205,75,1,41,1.32,46,3.39,44,2.83,33,50,0.0
1079,Jon Jones,28,1,0,193.0,248,84,1,38,4.38,58,2.24,64,1.89,45,95,0.5
1080,Jamelle Jones,7,5,0,182.9,205,75,1,38,1.78,80,3.11,65,0.00,0,0,0.0
1081,Trevin Jones,13,10,0,170.2,135,70,2,35,2.13,37,4.29,39,0.62,15,60,0.2
1082,Mason Jones,18,2,0,177.8,155,74,1,31,5.98,42,4.45,50,3.48,55,73,0.2
1083,Jacobi Jones,6,2,0,175.3,155,72,1,30,5.87,46,7.60,48,0.00,0,33,0.0
1084,Jocelyn Jones-Lybarger,6,4,0,170.2,115,64,1,40,2.96,31,4.83,56,0.34,25,81,0.0
1085,Shawn Jordan,19,8,0,182.9,260,75,2,41,2.87,50,3.30,47,1.97,38,76,0.1
1086,Ivan Jorge,27,7,0,175.3,155,73,1,45,3.41,49,2.91,59,1.56,16,75,0.6
1087,Scott Jorgensen,15,12,0,165.1,135,66,1,43,3.37,40,3.41,65,2.61,45,59,0.7
1088,Krzysztof Jotko,24,6,0,185.4,185,77,2,36,2.98,42,2.23,57,1.33,39,82,0.1
1089,Alan Jouban,17,7,0,182.9,170,73,2,44,5.67,50,3.77,60,0.51,44,58,0.3
1090,Charles Jourdain,18,8,1,175.3,135,69,3,30,5.36,49,4.11,56,0.38,21,46,0.6
1091,Louis Jourdain,9,3,0,175.3,135,69,1,29,7.32,49,2.44,54,0.00,0,66,1.4
1092,Kevin Jousset,10,4,0,188.0,170,75,1,33,6.61,51,6.49,50,0.69,40,100,0.3
1093,Dustin Joynson,5,0,0,198.1,244,78,1,40,3.28,53,5.63,47,0.00,0,0,0.0
1094,Ernie Juarez,8,1,0,172.7,145,70,3,28,4.21,51,6.23,55,0.00,0,25,0.0
1095,Anshul Jubli,7,2,0,182.9,155,69,3,31,6.42,46,5.72,50,0.81,18,63,0.4
1096,Carli Judice,6,2,0,170.2,125,68,2,27,9.32,50,6.62,57,0.52,25,80,0.0
1097,Luke Jumeau,13,5,0,180.3,170,72,1,38,2.93,43,3.17,58,0.25,100,86,0.0
1098,Chan Sung Jung,17,8,0,170.2,145,72,1,39,3.93,41,4.52,52,0.70,44,72,0.6
1099,Da Woon Jung,15,6,1,193.0,205,78,1,32,3.24,40,4.23,49,1.59,47,75,0.2
1100,Myles Jury,17,4,0,177.8,145,73,1,37,2.94,42,2.16,66,2.16,55,50,0.3
1101,Cristiane Justino,21,2,0,172.7,145,68,1,40,7.28,52,2.25,64,0.66,55,94,0.4
1102,Oron Kahlon,16,1,0,172.7,135,70,1,41,0.85,37,4.93,36,0.00,0,40,0.0
1103,Kaiwen,15,7,0,172.7,145,71,3,30,3.73,42,4.72,54,1.41,26,92,0.0
1104,Saidyokub Kakhramonov,10,3,0,172.7,135,69,1,30,2.05,51,0.88,58,6.63,48,83,1.9
1105,Kai Kamaka III,18,7,1,170.2,145,69,1,31,5.40,59,5.67,56,1.51,53,55,0.2
1106,Shuya Kamikubo,13,2,1,165.1,135,68,3,33,3.83,54,4.90,47,1.50,15,0,0.5
1107,Daichi Kamiya,6,1,0,172.7,155,68,2,27,1.69,53,4.50,35,5.07,27,100,0.0
1108,Martin Kampmann,20,7,0,182.9,170,72,1,44,3.22,42,3.28,62,1.86,41,78,2.0
1109,Koya Kanda,12,5,0,175.3,145,75,2,30,3.63,41,2.90,53,2.00,18,100,0.0
1110,Bharat Kandare,5,3,0,170.2,135,72,1,39,0.70,10,1.88,72,0.00,0,0,0.0
1111,Masanori Kanehara,26,12,5,170.2,135,67,1,43,1.88,49,1.63,62,1.44,50,63,0.9
1112,Denis Kang,35,16,2,180.3,185,77,1,48,2.27,35,1.65,67,2.51,65,38,1.2
1113,Kyung Ho Kang,19,11,0,175.3,135,73,1,38,3.13,47,3.32,54,1.97,50,68,0.8
1114,Manel Kape,23,7,0,165.1,125,68,2,32,4.68,55,3.88,57,0.36,30,78,0.2
1115,Kai Kara-France,25,12,0,162.6,125,69,1,33,4.46,40,3.24,64,0.56,30,83,0.0
1116,Alex Karalexis,10,6,0,172.7,155,66,1,48,2.57,42,2.39,54,2.70,45,86,0.9
1117,Ernesta Kareckaite,6,2,1,175.3,125,71,1,27,7.28,42,6.47,49,0.75,60,81,0.0
1118,Impa Kasanganay,9,2,0,180.3,170,75,1,32,4.96,48,3.66,58,1.75,58,66,0.2
1119,Jinnosuke Kashimura,4,2,0,170.2,155,71,2,24,0.21,50,7.37,25,3.16,100,0,6.3
1120,Nadia Kassem,5,2,0,165.1,125,66,2,30,3.13,41,4.48,48,0.46,33,40,2.8
1121,Brad Katona,16,5,0,167.6,135,64,1,34,4.81,52,4.75,50,1.86,34,61,0.0
1122,Calvin Kattar,23,10,0,180.3,145,72,1,38,4.41,37,6.55,54,0.34,29,77,0.1
1123,Sarah Kaufman,18,4,0,165.1,135,66,1,40,6.65,46,4.00,62,0.38,57,81,0.0
1124,Lone'er Kavanagh,10,1,0,167.6,125,67,1,27,4.13,48,3.49,56,1.12,45,94,0.2
1125,Canaan Kawaihae,6,2,0,182.9,145,71,2,28,2.83,51,4.59,36,0.00,0,100,0.0
1126,Tatsuya Kawajiri,36,11,2,170.2,145,69,1,48,2.04,44,2.01,50,3.63,48,63,1.1
1127,Masuto Kawana,10,4,0,167.6,145,69,1,31,2.54,41,3.79,41,11.67,55,100,0.0
1128,Toshiomi Kazama,11,5,0,170.2,135,69,1,29,1.49,53,4.56,38,1.94,16,66,1.0
1129,Losene Keita,16,2,0,170.2,145,72,1,28,3.47,43,4.47,62,0.00,0,100,0.0
1130,Chris Kelades,9,3,0,170.2,125,68,1,45,2.40,43,2.64,48,1.04,18,53,0.3
1131,Brian Kelleher,24,16,0,167.6,135,66,3,39,3.31,41,4.59,54,1.68,41,60,0.7
1132,Tony Kelley,8,3,0,175.3,135,70,3,39,5.55,47,4.85,45,0.00,0,52,1.4
1133,Paul Kelly,14,5,0,175.3,155,70,1,41,3.22,37,2.61,59,1.34,60,30,1.5
1134,Daniel Kelly,13,4,0,182.9,185,70,2,48,3.62,38,4.64,61,1.86,34,78,0.3
1135,Tim Kennedy,18,6,0,180.3,185,74,1,46,2.78,47,1.84,62,2.58,35,70,0.7
1136,Jeremy Kennedy,11,1,0,180.3,145,71,1,33,2.22,46,2.58,47,5.73,52,66,0.0
1137,Casey Kenney,16,4,1,170.2,135,68,2,35,4.85,42,4.67,58,1.09,35,61,0.4
1138,Maimaitituoheti Keremuaili,26,11,0,167.6,135,66,1,35,1.47,52,1.67,37,1.00,33,84,0.0
1139,Will Kerr,9,3,0,177.8,155,69,1,43,1.91,42,6.22,33,0.00,0,0,14.3
